t_s,umax
4105.755026,2.550000002
4108.512938,2.550000002
4111.375549,2.550000001
4114.341642,2.550000001
4117.410121,2.550000001
4120.580126,2.550000001
4123.850849,2.550000001
4127.2217,2.550000001
4130.685865,2.550000001
4134.1977,2.550000001
4137.741204,2.550000001
4139.985291,2.550000001
4141.407436,2.550000001
4142.738414,2.550000001
4144.198291,2.55
4145.830912,2.55
4147.643292,2.55
4149.632488,2.55
4151.792705,2.55
4154.118914,2.55
4156.60666,2.55
4159.252251,2.55
4162.052548,2.55
4165.004692,2.55
4168.106059,2.549999999
4171.354163,2.549999999
4174.746395,2.549999999
4178.280362,2.549999999
4181.953324,2.549999999
4185.76262,2.549999999
4189.705585,2.549999998
4193.779327,2.549999998
4197.98086,2.549999998
4200.573341,2.549999998
4202.866378,2.549999998
4204.957048,2.549999997
4207.205606,2.549999997
4209.700453,2.549999997
4212.466835,2.549999997
4215.510823,2.549999997
4218.832916,2.549999996
4222.432984,2.549999996
4226.310907,2.549999996
4230.467691,2.549999996
4234.904481,2.549999995
4239.50986,2.549999995
4244.18606,2.549999994
4248.898248,2.549999994
4253.633784,2.549999994
4258.387731,2.549999993
4260.738711,2.549999993
4263.073848,2.549999993
4265.354281,2.549999992
4267.797424,2.549999992
4270.4389,2.549999992
4273.273092,2.549999991
4276.285367,2.549999991
4279.461301,2.549999991
4282.788832,2.54999999
4286.258316,2.54999999
4289.834032,2.549999989
4293.463471,2.549999989
4297.127798,2.549999988
4300.819943,2.549999988
4304.536927,2.549999987
4308.277227,2.549999987
4312.039877,2.549999986
4315.824148,2.549999986
4319.629434,2.549999985
4320.457905,2.549999985
4321.224926,2.549999985
4322.085501,2.549999985
4323.058206,2.549999985
4324.14085,2.549999984
4325.325469,2.549999984
4326.604445,2.549999984
4327.971482,2.549999984
4329.421154,2.549999984
4330.94919,2.549999983
4332.552256,2.549999983
4334.227256,2.549999983
4335.971751,2.549999982
4337.783685,2.549999982
4339.661029,2.549999982
4341.602209,2.549999981
4343.605655,2.549999981
4345.669994,2.549999981
4347.79403,2.54999998
4349.976499,2.54999998
4352.216427,2.549999979
4354.512675,2.549999979
4356.86436,2.549999978
4359.27052,2.549999978
4361.730322,2.549999977
4364.242923,2.549999977
4366.807531,2.549999976
4369.423387,2.549999976
4372.089743,2.549999975
4374.805896,2.549999974
4377.571142,2.549999974
4380.384813,2.549999973
4382.950315,2.549999972
4385.286302,2.549999972
4387.921145,2.549999971
4391.054978,2.54999997
4394.757709,2.549999969
4398.844645,2.549999968
4403.166863,2.549999967
4407.581454,2.549999966
4412.036201,2.549999964
4416.511659,2.549999963
4421.000295,2.549999962
4425.498898,2.54999996
4430.005929,2.549999959
4434.520569,2.549999957
4439.042189,2.549999956
4440.700328,2.549999955
4442.297796,2.549999954
4444.014854,2.549999954
4445.941996,2.549999953
4448.090881,2.549999952
4450.453747,2.549999951
4453.019935,2.54999995
4455.779756,2.549999949
4458.726203,2.549999948
4461.853703,2.549999947
4465.158828,2.549999946
4468.63908,2.549999944
4472.293151,2.549999943
4476.120453,2.549999941
4480.120949,2.549999939
4484.295313,2.549999937
4488.644322,2.549999935
4493.169447,2.549999933
4497.78019,2.549999931
4501.218014,2.549999929
4504.575826,2.549999927
4507.980145,2.549999925
4511.867947,2.549999923
4516.38879,2.549999921
4521.182141,2.549999918
4526.067607,2.549999915
4530.983335,2.549999912
4535.909538,2.549999909
4540.840492,2.549999906
4545.77497,2.549999903
4550.712902,2.5499999
4555.654631,2.549999896
4560.600582,2.549999893
4562.726464,2.549999891
4564.730095,2.54999989
4566.893236,2.549999888
4569.269872,2.549999886
4571.863388,2.549999884
4574.66421,2.549999882
4577.660686,2.54999988
4580.841707,2.549999877
4584.197982,2.549999875
4587.721811,2.549999872
4591.406714,2.549999869
4595.246944,2.549999865
4599.237729,2.549999862
4603.374997,2.549999858
4607.655218,2.549999854
4612.071688,2.54999985
4616.542702,2.549999846
4619.886246,2.549999843
4621.588204,2.549999841
4623.162039,2.54999984
4624.889444,2.549999838
4626.822803,2.549999836
4628.970657,2.549999834
4631.328325,2.549999831
4633.88885,2.549999829
4636.645427,2.549999826
4639.592561,2.549999822
4642.725376,2.549999819
4646.040139,2.549999815
4649.53316,2.549999811
4653.201403,2.549999807
4657.042058,2.549999803
4661.052158,2.549999798
4665.229008,2.549999793
4669.569959,2.549999787
4674.072163,2.549999782
4678.732738,2.549999776
4680.782068,2.549999773
4682.829798,2.54999977
4684.994034,2.549999767
4687.452657,2.549999764
4690.249803,2.54999976
4693.394351,2.549999755
4696.886519,2.54999975
4700.724072,2.549999745
4704.905956,2.549999739
4709.432003,2.549999732
4714.302223,2.549999724
4719.44622,2.549999716
4724.699455,2.549999708
4730.00272,2.549999699
4735.334709,2.54999969
4740.687307,2.54999968
4742.92699,2.549999676
4745.024824,2.549999672
4747.292456,2.549999668
4749.793529,2.549999664
4752.53575,2.549999659
4755.511604,2.549999653
4758.710257,2.549999647
4762.1206,2.54999964
4765.732859,2.549999633
4769.538413,2.549999625
4773.529517,2.549999617
4777.699061,2.549999608
4782.040383,2.549999599
4786.547359,2.549999589
4791.214255,2.549999579
4796.035652,2.549999568
4800.07507,2.549999559
4803.076705,2.549999552
4805.886297,2.549999545
4808.848199,2.549999538
4812.011481,2.54999953
4815.366909,2.549999522
4818.89432,2.549999513
4822.574914,2.549999503
4826.393523,2.549999493
4830.338164,2.549999483
4834.399477,2.549999472
4838.570023,2.549999461
4842.843729,2.549999449
4847.215512,2.549999436
4851.681029,2.549999423
4856.236502,2.54999941
4859.465464,2.5499994
4860.594167,2.549999396
4861.646285,2.549999393
4862.839452,2.54999939
4864.2008,2.549999385
4865.728121,2.549999381
4867.412311,2.549999375
4869.2442,2.549999369
4871.215653,2.549999363
4873.320687,2.549999356
4875.554262,2.549999349
4877.912665,2.549999342
4880.392814,2.549999333
4882.992261,2.549999325
4885.709014,2.549999315
4888.541372,2.549999306
4891.487973,2.549999296
4894.547598,2.549999285
4897.719262,2.549999274
4901.002084,2.549999262
4904.395297,2.549999249
4907.898283,2.549999236
4911.510391,2.549999223
4915.231221,2.549999209
4919.060167,2.549999194
4920.217033,2.549999189
4921.284179,2.549999185
4922.256093,2.549999181
4923.287425,2.549999177
4924.410977,2.549999173
4925.631333,2.549999168
4926.945704,2.549999162
4928.349704,2.549999157
4929.838603,2.549999151
4931.408544,2.549999144
4933.056354,2.549999137
4934.778978,2.54999913
4936.574053,2.549999123
4938.439432,2.549999115
4940.373121,2.549999107
4942.373522,2.549999098
4944.438873,2.549999089
4946.567796,2.54999908
4948.758873,2.54999907
4951.010835,2.54999906
4953.322476,2.54999905
4955.69261,2.549999039
4958.120171,2.549999028
4960.604053,2.549999016
4963.143284,2.549999005
4965.736835,2.549998992
4968.383793,2.54999898
4971.083213,2.549998967
4973.834216,2.549998953
4976.635944,2.54999894
4979.487531,2.549998925
4981.09197,2.549998917
4982.58826,2.54999891
4984.32047,2.549998901
4986.367134,2.549998891
4988.769079,2.549998878
4991.56341,2.549998864
4994.797108,2.549998846
4998.535516,2.549998826
5002.85548,2.549998803
5007.558601,2.549998777
5012.413071,2.549998749
5017.332882,2.549998721
5022.28663,2.549998692
5027.262106,2.549998662
5032.254008,2.549998632
5037.259694,2.549998601
5040.635539,2.549998579
5043.746919,2.549998559
5046.605276,2.549998541
5049.656592,2.549998521
5053.000812,2.549998499
5056.660834,2.549998474
5060.638883,2.549998447
5064.933626,2.549998417
5069.545334,2.549998385
5074.477764,2.549998349
5079.613506,2.549998312
5084.834626,2.549998273
5090.099193,2.549998233
5095.391904,2.549998192
5098.938888,2.549998164
5100.508311,2.549998151
5101.976892,2.54999814
5103.377517,2.549998128
5104.869522,2.549998116
5106.484109,2.549998103
5108.222063,2.549998089
5110.076018,2.549998074
5112.03772,2.549998057
5114.099699,2.54999804
5116.255675,2.549998022
5118.500539,2.549998003
5120.829872,2.549997983
5123.240203,2.549997962
5125.728288,2.549997941
5128.291583,2.549997918
5130.927763,2.549997895
5133.634835,2.54999787
5136.411092,2.549997845
5139.254897,2.549997819
5142.16496,2.549997792
5145.139935,2.549997764
5148.178756,2.549997736
5151.280403,2.549997706
5154.443936,2.549997675
5157.668583,2.549997644
5159.736375,2.549997623
5160.784566,2.549997613
5161.737734,2.549997604
5162.789808,2.549997593
5163.971803,2.549997581
5165.286679,2.549997568
5166.729731,2.549997553
5168.2955,2.549997537
5169.979054,2.54999752
5171.776289,2.549997502
5173.684296,2.549997482
5175.700629,2.549997461
5177.823364,2.549997438
5180.05119,2.549997415
5182.382672,2.54999739
5184.816888,2.549997364
5187.352966,2.549997336
5189.990092,2.549997307
5192.727675,2.549997277
5195.564919,2.549997245
5198.501353,2.549997212
5201.536175,2.549997177
5204.668925,2.549997141
5207.898787,2.549997103
5211.225238,2.549997064
5214.647458,2.549997023
5218.164804,2.54999698
5221.776472,2.549996936
5225.044828,2.549996896
5228.358184,2.549996854
5231.779341,2.549996811
5235.313267,2.549996765
5238.953937,2.549996718
5242.694434,2.549996669
5246.529253,2.549996618
5250.454193,2.549996564
5254.465999,2.54999651
5258.56203,2.549996453
5262.74003,2.549996394
5266.998078,2.549996333
5271.334466,2.54999627
5275.747633,2.549996205
5280.23612,2.549996138
5281.724512,2.549996116
5283.078701,2.549996095
5284.531126,2.549996073
5286.128862,2.549996049
5287.880107,2.549996022
5289.78189,2.549995992
5291.828584,2.54999596
5294.015303,2.549995926
5296.337455,2.549995889
5298.791854,2.54999585
5301.375697,2.549995809
5304.087009,2.549995765
5306.924064,2.549995718
5309.885619,2.54999567
5312.970572,2.549995618
5316.178142,2.549995564
5319.507582,2.549995507
5322.958435,2.549995448
5326.530143,2.549995386
5330.222494,2.54999532
5334.035014,2.549995252
5337.967577,2.549995181
5339.992961,2.549995144
5341.304171,2.54999512
5342.519654,2.549995098
5343.840989,2.549995073
5345.307259,2.549995046
5346.923299,2.549995016
5348.68487,2.549994983
5350.585304,2.549994947
5352.618636,2.549994908
5354.779662,2.549994867
5357.063885,2.549994823
5359.467593,2.549994776
5361.987325,2.549994727
5364.620169,2.549994675
5367.363287,2.54999462
5370.214142,2.549994563
5373.170308,2.549994503
5376.229388,2.549994441
5379.389258,2.549994375
5382.647576,2.549994307
5386.002249,2.549994236
5389.451283,2.549994163
5392.992498,2.549994086
5396.623913,2.549994007
5400.343624,2.549993925
5401.535493,2.549993899
5402.625373,2.549993874
5403.790346,2.549993848
5405.066348,2.54999382
5406.458519,2.549993788
5407.963887,2.549993754
5409.57754,2.549993717
5411.294673,2.549993678
5413.111478,2.549993636
5415.024496,2.549993592
5417.030996,2.549993545
5419.128741,2.549993496
5421.315597,2.549993444
5423.589979,2.54999339
5425.950185,2.549993334
5428.394934,2.549993275
5430.922915,2.549993213
5433.533012,2.549993149
5436.224155,2.549993083
5438.995351,2.549993014
5441.845683,2.549992942
5444.774269,2.549992868
5447.780283,2.549992791
5450.862947,2.549992711
5454.021491,2.549992629
5457.255239,2.549992544
5460.022322,2.54999247
5461.250746,2.549992438
5462.383091,2.549992407
5463.611922,2.549992374
5464.976612,2.549992337
5466.483442,2.549992296
5468.130009,2.549992251
5469.911931,2.549992203
5471.824682,2.54999215
5473.864866,2.549992093
5476.02952,2.549992033
5478.316284,2.549991969
5480.723361,2.549991901
5483.248911,2.549991829
5485.891676,2.549991753
5488.650108,2.549991673
5491.523125,2.549991589
5494.509355,2.549991501
5497.607771,2.549991409
5500.816997,2.549991312
5504.135956,2.549991212
5507.563301,2.549991107
5511.097803,2.549990998
5514.738203,2.549990884
5518.483064,2.549990766
5522.331075,2.549990643
5525.965952,2.549990525
5530.555474,2.549990375
5535.859075,2.549990199
5541.472126,2.54999001
5547.200027,2.549989814
5552.9732,2.549989613
5558.766883,2.549989408
5564.571859,2.549989199
5570.384358,2.549988986
5576.202602,2.549988769
5582.025614,2.549988549
5587.851657,2.549988325
5593.678982,2.549988097
5599.506823,2.549987865
5605.334958,2.549987629
5611.163525,2.54998739
5616.99281,2.549987146
5622.823141,2.549986898
5628.65485,2.549986647
5634.488258,2.549986391
5640.323679,2.549986131
5642.26774,2.549986043
5644.049614,2.549985962
5645.960552,2.549985875
5648.057765,2.549985779
5650.348294,2.549985674
5652.825756,2.549985559
5655.480635,2.549985435
5658.304543,2.549985302
5661.290202,2.549985161
5664.431665,2.549985011
5667.724254,2.549984852
5671.163804,2.549984684
5674.747,2.549984508
5678.471157,2.549984323
5682.333735,2.54998413
5686.332684,2.549983927
5690.466327,2.549983715
5694.733054,2.549983494
5699.131476,2.549983264
5700.469788,2.549983193
5701.806885,2.549983122
5703.161863,2.54998305
5704.658586,2.54998297
5706.320783,2.549982881
5708.148659,2.549982782
5710.135866,2.549982675
5712.275335,2.549982558
5714.560876,2.549982433
5716.987065,2.549982299
5719.549534,2.549982157
5722.244351,2.549982007
5725.068205,2.549981848
5728.018071,2.54998168
5731.091131,2.549981505
5734.284936,2.549981321
5737.59685,2.549981128
5741.024601,2.549980927
5744.565953,2.549980717
5748.218584,2.549980499
5751.98037,2.549980272
5755.849252,2.549980036
5759.823007,2.549979792
5763.89955,2.549979538
5767.689437,2.5499793
5771.633164,2.54997905
5775.798277,2.549978782
5780.113501,2.549978503
5784.543258,2.549978212
5789.073036,2.549977912
5793.696049,2.549977601
5798.408387,2.549977281
5803.207266,2.549976951
5808.09038,2.549976611
5813.055657,2.549976261
5818.10116,2.549975901
5820.67647,2.549975716
5823.403072,2.549975518
5825.90889,2.549975335
5828.615494,2.549975136
5831.632986,2.549974913
5834.998396,2.549974661
5838.728396,2.549974381
5842.835201,2.549974068
5847.332623,2.549973723
5852.237944,2.549973341
5857.533306,2.549972924
5863.082992,2.549972481
5868.829375,2.549972016
5874.744976,2.549971531
5878.213362,2.549971243
5880.314327,2.549971067
5881.496336,2.549970968
5882.586658,2.549970876
5883.742963,2.549970778
5884.995061,2.549970672
5886.345055,2.549970558
5887.787806,2.549970435
5889.316603,2.549970304
5890.925726,2.549970166
5892.610014,2.549970021
5894.365393,2.549969869
5896.18834,2.54996971
5898.075922,2.549969545
5900.025634,2.549969374
5902.035257,2.549969197
5904.102931,2.549969014
5906.226908,2.549968825
5908.405756,2.54996863
5910.638053,2.549968429
5912.922665,2.549968222
5915.25841,2.54996801
5917.644366,2.549967791
5920.079534,2.549967567
5922.563146,2.549967337
5925.094347,2.549967101
5927.672487,2.54996686
5930.296821,2.549966612
5932.966789,2.549966359
5935.681739,2.5499661
5938.441179,2.549965834
5940.062041,2.549965678
5941.173964,2.54996557
5942.215993,2.549965469
5943.355163,2.549965358
5944.626602,2.549965234
5946.036618,2.549965095
5947.584046,2.549964943
5949.266466,2.549964777
5951.081569,2.549964597
5953.027846,2.549964403
5955.104837,2.549964195
5957.312526,2.549963973
5959.651339,2.549963737
5962.122349,2.549963485
5964.726668,2.549963219
5967.465706,2.549962937
5970.341268,2.549962639
5973.354828,2.549962325
5976.508322,2.549961993
5979.803587,2.549961644
5983.24248,2.549961277
5986.826961,2.549960892
5990.558755,2.549960487
5994.439777,2.549960062
5998.471595,2.549959616
6000.95335,2.54995934
6003.36767,2.54995907
6005.849602,2.54995879
6008.513433,2.549958489
6011.363464,2.549958164
6014.383111,2.549957818
6017.555074,2.549957451
6020.865571,2.549957066
6024.304344,2.549956662
6027.86383,2.549956241
6031.538372,2.549955803
6035.323636,2.549955348
6039.216212,2.549954876
6043.213336,2.549954387
6047.31256,2.549953881
6051.511849,2.549953357
6055.809459,2.549952816
6060.203841,2.549952258
6062.576757,2.549951954
6064.753476,2.549951674
6067.036597,2.549951378
6069.475,2.549951061
6072.065614,2.549950722
6074.793891,2.549950363
6077.645037,2.549949986
6080.606676,2.549949592
6083.668953,2.549949181
6086.824071,2.549948755
6090.065787,2.549948314
6093.38901,2.549947859
6096.789544,2.549947389
6100.263868,2.549946906
6103.80899,2.549946409
6107.422329,2.549945899
6111.101635,2.549945375
6114.844925,2.549944838
6118.650433,2.549944287
6120.127051,2.549944072
6121.029477,2.549943941
6121.881397,2.549943816
6122.803389,2.549943681
6123.818007,2.549943532
6124.926302,2.549943369
6126.123898,2.549943192
6127.405883,2.549943003
6128.767762,2.549942801
6130.205616,2.549942587
6131.716459,2.549942361
6133.297793,2.549942124
6134.947369,2.549941877
6136.663491,2.549941618
6138.444616,2.549941348
6140.289342,2.549941068
6142.196609,2.549940777
6144.165293,2.549940475
6146.194479,2.549940163
6148.283419,2.54993984
6150.431234,2.549939506
6152.637315,2.549939162
6154.900986,2.549938807
6157.221655,2.549938441
6159.598835,2.549938065
6162.031924,2.549937678
6164.520531,2.54993728
6167.064108,2.54993687
6169.662275,2.54993645
6172.314597,2.549936019
6175.020679,2.549935576
6177.780165,2.549935122
6180.015083,2.549934753
6181.134749,2.549934567
6182.174314,2.549934394
6183.30815,2.549934205
6184.572652,2.549933993
6185.974283,2.549933758
6187.511593,2.5499335
6189.181663,2.549933218
6190.981492,2.549932913
6192.908846,2.549932586
6194.962417,2.549932235
6197.141094,2.549931862
6199.444288,2.549931465
6201.871877,2.549931044
6204.423465,2.5499306
6207.099152,2.549930132
6209.898888,2.549929639
6212.822692,2.549929122
6215.870587,2.549928579
6219.042433,2.54992801
6222.338143,2.549927415
6225.75741,2.549926793
6229.299913,2.549926145
6232.965205,2.549925468
6236.752651,2.549924764
6240.661684,2.549924032
6244.948386,2.549923222
6249.869981,2.549922283
6255.382886,2.54992122
6261.438876,2.549920038
6267.807553,2.54991878
6274.285773,2.549917483
6280.802198,2.549916161
6287.332295,2.549914819
6293.867581,2.549913458
6300.405063,2.549912079
6303.075046,2.549911511
6305.593443,2.549910971
6308.295448,2.54991039
6311.233466,2.549909754
6314.401043,2.549909065
6317.778016,2.549908325
6321.343762,2.549907538
6325.080499,2.549906708
6328.973562,2.549905836
6333.010919,2.549904925
6337.182613,2.549903976
6341.480291,2.54990299
6345.896795,2.549901968
6350.42592,2.54990091
6355.062317,2.549899818
6359.801303,2.549898692
6364.638722,2.549897531
6369.935253,2.549896248
6375.590961,2.549894863
6381.546355,2.549893388
6387.690112,2.549891849
6393.902376,2.549890274
6400.141366,2.549888673
6406.392369,2.54988705
6412.649947,2.549885406
6418.912109,2.549883741
6424.455864,2.54988225
6429.673977,2.549880833
6435.261332,2.549879299
6441.2929,2.549877626
6447.487997,2.549875887
6453.740637,2.549874112
6460.014768,2.549872309
6466.298437,2.549870483
6472.587817,2.549868633
6478.881663,2.549866761
6480.188805,2.549866369
6481.193027,2.549866068
6482.134173,2.549865785
6483.143259,2.549865481
6484.244985,2.549865148
6485.440213,2.549864787
6486.724158,2.549864397
6488.091104,2.549863982
6489.535613,2.549863542
6491.053385,2.549863078
6492.640673,2.549862591
6494.294361,2.549862083
6496.011963,2.549861553
6497.791057,2.549861003
6499.629798,2.549860433
6501.526417,2.549859842
6503.479403,2.549859232
6505.487444,2.549858602
6507.549242,2.549857953
6509.663799,2.549857285
6511.829972,2.549856598
6514.04693,2.549855892
6516.313748,2.549855167
6518.629689,2.549854423
6520.993995,2.549853661
6523.405998,2.549852879
6525.865069,2.54985208
6528.370594,2.549851261
6530.922044,2.549850423
6533.518853,2.549849567
6536.160569,2.549848692
6538.846668,2.549847797
6540.20997,2.549847342
6541.135558,2.549847032
6541.990017,2.549846745
6542.905039,2.549846438
6543.908575,2.5498461
6545.005031,2.549845731
6546.192247,2.54984533
6547.466942,2.549844898
6548.826076,2.549844437
6550.266735,2.549843947
6551.786773,2.549843428
6553.384595,2.549842882
6555.058744,2.549842308
6556.808018,2.549841706
6558.631578,2.549841076
6560.528609,2.549840419
6562.498357,2.549839735
6564.540335,2.549839023
6566.653958,2.549838283
6568.838721,2.549837515
6571.094307,2.549836719
6573.420153,2.549835896
6575.81592,2.549835043
6578.281242,2.549834163
6580.815678,2.549833254
6583.418962,2.549832315
6586.090561,2.549831348
6588.830179,2.549830351
6591.637345,2.549829325
6594.511696,2.549828269
6597.452776,2.549827183
6600.460172,2.549826066
6603.671641,2.549824868
6607.223188,2.549823534
6611.081744,2.549822076
6615.222228,2.549820501
6619.616519,2.549818816
6624.233792,2.549817033
6629.041905,2.54981516
6634.010499,2.549813208
6639.112892,2.549811187
6644.327181,2.549809102
6649.637243,2.549806961
6655.032215,2.549804765
6660.505344,2.549802516
6662.705582,2.549801606
6664.738696,2.549800763
6666.938732,2.549799846
6669.378851,2.549798826
6672.075109,2.549797694
6675.028304,2.549796447
6678.235182,2.549795087
6681.693751,2.549793612
6685.403095,2.54979202
6689.364042,2.549790309
6693.578734,2.549788476
6698.050186,2.549786517
6702.782677,2.549784428
6707.780815,2.549782204
6713.050168,2.549779839
6718.59695,2.549777326
6721.046202,2.54977621
6723.434651,2.549775117
6725.99343,2.54977394
6728.810791,2.54977264
6731.880753,2.549771216
6735.179516,2.549769677
6738.684168,2.549768034
